id_musica,nome_musica,id_album,id_artista,popularidade,url_capa,data_primeira_reproducao,data_ultima_reproducao,contagem_reproducao,duracao,data_coleta,hora_ultima_reproducao
7gdgtul6Duxe04E6sq0nxx,Preju,4xPlJqk8BDZdwECPz0U9UU,13fMx723suUQcpO78PPD8W,66,https://i.scdn.co/image/ab67616d0000b273cb9403dc59343ee1d54a2698,,,1,175826,2024-10-26 14:18:47.104459,
7pdG3g13RKtrCmKwnSDeO4,Blockades,5OZgDtx180ZZPMpm36J2zC,12Chz98pHFMPJEknJQMWvI,40,https://i.scdn.co/image/ab67616d0000b2734cb163c1d111f77307c842b6,,,1,230680,2024-10-26 14:18:47.104459,
2RZWiishrE4Tygv9R7zuZe,Animal,0Vcu9I1RkUF1VYSVeYwLhR,6rniTPs9zN26kYnkPdFl1U,67,https://i.scdn.co/image/ab67616d0000b273912b00ae82d10a2a4cdc084e,,,1,160518,2024-10-26 14:18:47.104459,
3Hx7RXqCS7Kzjy2ot2q1Gk,Fever,6TvxpBzf9c8H1fsrAaQ8t3,7mnBLXK823vNxN3UWB7Gfz,64,https://i.scdn.co/image/ab67616d0000b2731af8fb0d8859055d35d2290f,,,1,246306,2024-10-26 14:18:47.104459,
6JY1IdkZGeIcPegKxjSKeb,Since U Been Gone,20jYcJane0oI7VoMNoEOJU,3BmGtnKgCSGYIUhmivXKWX,74,https://i.scdn.co/image/ab67616d0000b273158c72ad0003cb37ca0c9eff,,,1,188960,2024-10-26 14:18:47.104459,
3jjsRKEsF42ccXf8kWR3nu,Washing Machine Heart,42cH7mrkfljkqkxA2Ip9Xq,2uYWxilOVlUdk4oV9DvwqK,81,https://i.scdn.co/image/ab67616d0000b273c428f67b4a9b7e1114dfc117,,,1,128198,2024-10-26 14:18:47.104459,
2hKYtHbwYOSjvYQhVdUpdQ,TGIF,3VY29d0cCe38jPSYvAiI0D,2qoQgPAilErOKCwE2Y8wOG,78,https://i.scdn.co/image/ab67616d0000b273b1c775aabd9f3ff0c4ed0b63,,,1,164571,2024-10-26 14:18:47.104459,
42qNWdLKCI41S4uzfamhFM,Duvet,7sGYAV0xv7ZfAMzIpMl8m1,5jTtGLk1mGFMY5lQOvJYUj,83,https://i.scdn.co/image/ab67616d0000b2739e030b804258dc2017ad859f,,,1,203600,2024-10-26 14:18:47.104459,
3qhlB30KknSejmIvZZLjOD,End of Beginning,4JDXBZdRPId4devseaAOKH,5p9HO3XC5P3BLxJs5Mtrhm,89,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1,,,1,159245,2024-10-26 14:18:47.104459,
6fNaHkjAxP6rI2sZhT7QJn,Backslide,1KFWgQTw3EMTQebaaepVBI,3YQKmKGau1PzlVlkL1iodx,69,https://i.scdn.co/image/ab67616d0000b2739cf15c7323fb85b7112197d5,,,1,180000,2024-10-26 14:18:47.104459,
4MAv7MqIlcaTBHGiUXIWiw,SI NO ES CONTIGO - REMIX,6ilRhpB01gqO1lI9OtGmGj,1Yj5Xey7kTwvZla8sqdsdE,76,https://i.scdn.co/image/ab67616d0000b27388de33f3f987f89355d6996a,,,1,254500,2024-10-26 14:18:47.104459,
2DFi8rwHcVkTTgu7PULhtI,My Type,3FkPbizteyMJfT2tLyvnkE,1dWEYMPtNmvSVaDNLgB6NV,66,https://i.scdn.co/image/ab67616d0000b2734c8d86fcf617d28a7c55818b,,,1,206393,2024-10-26 14:18:47.104459,
4MXE6VCvTsQitHWrAxj7Kg,Maple Syrup,3TSMSh5dai7WEnEGOoMXBZ,6p2HnfM955TI1bX34dkLnI,68,https://i.scdn.co/image/ab67616d0000b2738386795a636d72e74c958590,,,1,243529,2024-10-26 14:18:47.104459,
5Z0UnEtpLDQyYlWwgi8m9C,Too Sweet,3P4SQqMMgjqfqVxgLwtYRk,2FXC3k01G6Gw61bmprjgqS,74,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241,,,1,251424,2024-10-26 14:18:47.104459,
2xOxJOUCQRc4nMIwwHAKI7,If I Could Find You (Eternity),5dsTu76YBUMKIvgjrswqpF,6ahs4UAnYtpgTHHdiojFHt,45,https://i.scdn.co/image/ab67616d0000b2731a36493cdc3087836874421d,,,1,180848,2024-10-26 14:18:47.104459,
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,5HIWDdg3g9CTOtnevKDl1z,0PCCGZ0wGLizHt2KZ7hhA2,85,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738,,,1,142514,2024-10-26 14:18:47.104459,
1LPGwuFgIzbJoShfDdw7MY,Youth,6qb9MDR0lfsN9a2pw77uJy,4yvcSjfu4PC0CYQyLy4wSq,67,https://i.scdn.co/image/ab67616d0000b273ec3d15eab5bd77027abc4b23,,,1,230693,2024-10-26 14:18:47.104459,
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,17l7MIu0Jh0tdgK7or9ovw,1KP6TWI40m7p3QBTU6u2xo,76,https://i.scdn.co/image/ab67616d0000b273cc2cf912462d8ae4ef856434,,,1,218106,2024-10-26 14:18:47.104459,
7f0vVL3xi4i78Rv5Ptn2s1,Algorithm,5OZgDtx180ZZPMpm36J2zC,12Chz98pHFMPJEknJQMWvI,44,https://i.scdn.co/image/ab67616d0000b2734cb163c1d111f77307c842b6,,,1,245960,2024-10-26 14:18:47.104459,
74fpNVAJrKGQuqHETi4WSt,Tennis Court,0rmhjUgoVa17LZuS8xWQ3v,163tK9Wjr9P9DmM0AVK7lm,64,https://i.scdn.co/image/ab67616d0000b273187331e276c898d39764cc98,,,1,198907,2024-10-26 14:18:47.104459,
28IEbk5a7twNTbUEvWslUb,Paralyzer,2pCfqddO9tLKRz3wzSNGsZ,0niJkG4tKkne3zwr7I8n9n,74,https://i.scdn.co/image/ab67616d0000b273e9c3c16b480e1c5a84d7b188,,,1,208106,2024-10-26 14:18:47.104459,
6ic8OlLUNEATToEFU3xmaH,Gimme More,1ePkYcH5ZQCb1b4tQeiEDj,26dSoYclwsYLMAKD3tpOr4,80,https://i.scdn.co/image/ab67616d0000b273ca10fae7d292c52f7e8b11ca,,,1,251240,2024-10-26 14:18:47.104459,
56sk7jBpZV0CD31G9hEU3b,Animal I Have Become,4ZDwEvXIKxWdwhAQK8ndBU,2xiIXseIJcq3nG7C8fHeBj,77,https://i.scdn.co/image/ab67616d0000b2739dcf31d6b5eb82fa24de783a,,,1,231400,2024-10-26 14:18:47.104459,
1NKUaH2zobKBC8LIcUH0p0,Passoa,1QdorKXV1OSPA0oDaMdYQD,6nVcHLIgY5pE2YCl8ubca1,78,https://i.scdn.co/image/ab67616d0000b273a6336772f71447521b2f2b7d,,,1,309280,2024-10-26 14:18:47.104459,
2K7xn816oNHJZ0aVqdQsha,Softcore,0ODLCdHBFVvKwJGeSfd1jy,77SW9BnxLY8rJ0RciFqkHh,84,https://i.scdn.co/image/ab67616d0000b2739b6ac98a52f62d5cb473da40,,,1,206280,2024-10-26 14:18:47.104459,
7AYEHXXUs2i4JoDp3mgP8I,Now That You're Gone,7hUXTSJ66iobSF352n2GT8,4wo1267SJuUfHgasdlfNfc,35,https://i.scdn.co/image/ab67616d0000b273f676c37b3abf60d641eb97de,,,1,240985,2024-10-26 14:18:47.104459,
20vZII9Yu52czI9Fk4p39r,Exo-Politics,0lw68yx3MhKflWFqCsGkIs,12Chz98pHFMPJEknJQMWvI,49,https://i.scdn.co/image/ab67616d0000b27328933b808bfb4cbbd0385400,,,1,233266,2024-10-26 14:18:47.104459,
3SFXsFpeGmBTtQvKiwYMDA,Pretty Fly (For A White Guy),2RNTBrSO8U8XjjEj9RVvZ5,5LfGQac0EIXyAN8aUwmNAQ,76,https://i.scdn.co/image/ab67616d0000b273cbd2ee7dff77bfb2b5f0af52,,,1,188666,2024-10-26 14:18:47.104459,
1N7ttyvcX1l3vX2EBXTThI,Mencionado Escondido,4DZvrR6g4mbw4Odm8i3ejJ,2XiRzKNgd9WlcWvTQv3A1x,44,https://i.scdn.co/image/ab67616d0000b2732adae4375b322264145b31f4,,,1,164597,2024-10-26 14:18:47.104459,
1R4g4jxHARgfesI2g9H59g,Arriadin por Tu - Ao Vivo,22bVPTAJLywADdmwbyA60a,5K8Rmjmf4RZFffz94EmBRt,75,https://i.scdn.co/image/ab67616d0000b27310f6aa03e8352b925ee92805,,,1,161798,2024-10-26 14:18:47.104459,
6AkH5FrS2GJjrdtXY5dk1G,A Noite (La Notte) - Ao Vivo,0peEFoGUwh1BglwPnlnAJy,7MiDcPa6UiV3In7lIM71IN,79,https://i.scdn.co/image/ab67616d0000b2732c0fac49fb4ec2f84bf6f428,,,1,201557,2024-10-26 14:18:47.104459,
6unndO70DvZfnXYcYQMyQJ,Never Felt So Alone,5kGUy2eONqGocT26fvKo9v,2feDdbD5araYcm6JhFHHw7,69,https://i.scdn.co/image/ab67616d0000b2731df535f5089e544a3cc86069,,,1,160166,2024-10-26 14:18:47.104459,
7M6KOBCfPzWqbkiaXnm7bd,Too Close,0Vcu9I1RkUF1VYSVeYwLhR,6rniTPs9zN26kYnkPdFl1U,64,https://i.scdn.co/image/ab67616d0000b273912b00ae82d10a2a4cdc084e,,,1,170575,2024-10-26 14:18:47.104459,
3MjrueDQKVr6xDDseZwhEd,Figure It Out,0BFzNaeaNv4mahOzwZFGHK,2S5hlvw4CMtMGswFtfdK15,63,https://i.scdn.co/image/ab67616d0000b2738c23906cd30a0564bcebb5e5,,,1,183602,2024-10-26 14:18:47.104459,
5iu3vj88qin4ablWHrezLG,Desmantelo e Fuzuê,1bkqeHcr6bQf6fK0hAdynC,4DGPK44xtNPRNQSH2Bg73a,72,https://i.scdn.co/image/ab67616d0000b2739900df4b33d2c90c48e3a23a,,,1,156923,2024-10-26 14:18:47.104459,
5lN1EH25gdiqT1SFALMAq1,Gold on the Ceiling,5DLhV9yOvZ7IxVmljMXtNm,7mnBLXK823vNxN3UWB7Gfz,71,https://i.scdn.co/image/ab67616d0000b2736a21b97de47168df4f0c1993,,,1,224333,2024-10-26 14:18:47.104459,
0dMYPDqcI4ca4cjqlmp9mE,The Dark Side,5OZgDtx180ZZPMpm36J2zC,12Chz98pHFMPJEknJQMWvI,52,https://i.scdn.co/image/ab67616d0000b2734cb163c1d111f77307c842b6,,,1,227213,2024-10-26 14:18:47.104459,
0wzRcekWyVCSyPtlPOeJau,Go With The Flow,4w3NeXtywU398NYW4903rY,4pejUc4iciQfgdX6OKulQn,66,https://i.scdn.co/image/ab67616d0000b2739eec33b045d88f87b9b06e67,,,1,187146,2024-10-26 14:18:47.104459,
4wzt5Rrk3W98pHXAqutuJw,Talk,4E7bV0pzG0LciBSWTszra6,4gzpq5DPGxSnKTe4SA8HAU,64,https://i.scdn.co/image/ab67616d0000b2734e0362c225863f6ae2432651,,,1,311291,2024-10-26 14:18:47.104459,
5HPj0yTUFEFNia8SWgjq46,Open Your Eyes,3k7bXPw2u0C0SBKPMsgMS3,3rIZMv9rysU7JkLzEaC5Jp,62,https://i.scdn.co/image/ab67616d0000b2735da2756220da9b6f17924f8f,,,1,341280,2024-10-26 14:18:47.104459,
0pjCkLjbgSLn5c0Ilwuv8z,The Longest Wave,43otFXrY0bgaq5fB3GrZj6,0L8ExT028jH3ddEcZwqJJ5,56,https://i.scdn.co/image/ab67616d0000b27358406b3f1ac3ceaff7a64fef,,,1,211520,2024-10-26 14:18:47.104459,
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,1FZKIm3JVDCxTchXDo5jOV,6KImCVD70vtIoJWnq6nGn3,81,https://i.scdn.co/image/ab67616d0000b2736c619c39c853f8b1d67b7859,,,1,340706,2024-10-26 14:18:47.104459,
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,30Perjew8HyGkdSmqguYyg,0L8ExT028jH3ddEcZwqJJ5,80,https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70,,,1,264306,2024-10-26 14:18:47.104459,
6GyFP1nfCDB8lbD2bG0Hq9,Midnight City,6EB14IXV5oyOiItGBv7mtG,63MQldklfxkjYDoUE4Tppz,77,https://i.scdn.co/image/ab67616d0000b273b3591763154a27326b3f431a,,,1,243960,2024-10-26 14:18:47.104459,
7f9I5WdyXm5q1XqnSYgQZb,Brianstorm,1XkGORuUX2QGOEIL4EbJKm,7Ln80lUS6He07XvHI8qqHH,66,https://i.scdn.co/image/ab67616d0000b273b1f8da74f225fa1225cdface,,,1,172866,2024-10-26 14:18:47.104459,
01v7kv0RTVaX4Vs8GcOGOP,This Is War,5nI4Eo1vWUWXzeT4WrzTGL,0RqtSIYZmd4fiBKVFqyIqD,65,https://i.scdn.co/image/ab67616d0000b273dc71afe98ba69bee55dddf4e,,,1,326983,2024-10-26 14:18:47.104459,
70wYA8oYHoMzhRRkARoMhU,When You Were Young,4o3RJndRhHxkieQzQGhmbw,0C0XlULifJtAgn6ZNCW2eu,75,https://i.scdn.co/image/ab67616d0000b2734f87f14089217e3f70a5f39e,,,1,220426,2024-10-26 14:18:47.104459,
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,7Kmmw7Z5D2UD5MVwdm10sT,7gP3bB2nilZXLfPHJhMdvc,84,https://i.scdn.co/image/ab67616d0000b273121d5f92cf90576907dfb1e5,,,1,239600,2024-10-26 14:18:47.104459,
2rAMEH9r80J7vGtT2ZVuwn,Synthetica,2xbkLrXys1oVlp5fgTgwSJ,1rCIEwPp5OnXW0ornlSsRl,45,https://i.scdn.co/image/ab67616d0000b273d8164c97d4a8e537a5d13db2,,,1,234693,2024-10-26 14:18:47.104459,
4scqfHWE0J9dgdbjqstjS3,Kill Or Be Killed,5qK8S5JRF8au6adIVtBsmk,12Chz98pHFMPJEknJQMWvI,50,https://i.scdn.co/image/ab67616d0000b27342c90d53e8c596285e8f59ff,,,1,299060,2024-10-26 14:18:47.104459,
7gdgtul6Duxe04E6sq0nxx,Preju,4xPlJqk8BDZdwECPz0U9UU,13fMx723suUQcpO78PPD8W,66,https://i.scdn.co/image/ab67616d0000b273cb9403dc59343ee1d54a2698,,,1,175826,2024-10-26 14:18:47.104459,
7pdG3g13RKtrCmKwnSDeO4,Blockades,5OZgDtx180ZZPMpm36J2zC,12Chz98pHFMPJEknJQMWvI,40,https://i.scdn.co/image/ab67616d0000b2734cb163c1d111f77307c842b6,,,1,230680,2024-10-26 14:18:47.104459,
2RZWiishrE4Tygv9R7zuZe,Animal,0Vcu9I1RkUF1VYSVeYwLhR,6rniTPs9zN26kYnkPdFl1U,67,https://i.scdn.co/image/ab67616d0000b273912b00ae82d10a2a4cdc084e,,,1,160518,2024-10-26 14:18:47.104459,
3Hx7RXqCS7Kzjy2ot2q1Gk,Fever,6TvxpBzf9c8H1fsrAaQ8t3,7mnBLXK823vNxN3UWB7Gfz,64,https://i.scdn.co/image/ab67616d0000b2731af8fb0d8859055d35d2290f,,,1,246306,2024-10-26 14:18:47.104459,
6JY1IdkZGeIcPegKxjSKeb,Since U Been Gone,20jYcJane0oI7VoMNoEOJU,3BmGtnKgCSGYIUhmivXKWX,74,https://i.scdn.co/image/ab67616d0000b273158c72ad0003cb37ca0c9eff,,,1,188960,2024-10-26 14:18:47.104459,
3jjsRKEsF42ccXf8kWR3nu,Washing Machine Heart,42cH7mrkfljkqkxA2Ip9Xq,2uYWxilOVlUdk4oV9DvwqK,81,https://i.scdn.co/image/ab67616d0000b273c428f67b4a9b7e1114dfc117,,,1,128198,2024-10-26 14:18:47.104459,
2hKYtHbwYOSjvYQhVdUpdQ,TGIF,3VY29d0cCe38jPSYvAiI0D,2qoQgPAilErOKCwE2Y8wOG,78,https://i.scdn.co/image/ab67616d0000b273b1c775aabd9f3ff0c4ed0b63,,,1,164571,2024-10-26 14:18:47.104459,
42qNWdLKCI41S4uzfamhFM,Duvet,7sGYAV0xv7ZfAMzIpMl8m1,5jTtGLk1mGFMY5lQOvJYUj,83,https://i.scdn.co/image/ab67616d0000b2739e030b804258dc2017ad859f,,,1,203600,2024-10-26 14:18:47.104459,
3qhlB30KknSejmIvZZLjOD,End of Beginning,4JDXBZdRPId4devseaAOKH,5p9HO3XC5P3BLxJs5Mtrhm,89,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1,,,1,159245,2024-10-26 14:18:47.104459,
6fNaHkjAxP6rI2sZhT7QJn,Backslide,1KFWgQTw3EMTQebaaepVBI,3YQKmKGau1PzlVlkL1iodx,69,https://i.scdn.co/image/ab67616d0000b2739cf15c7323fb85b7112197d5,,,1,180000,2024-10-26 14:18:47.104459,
4MAv7MqIlcaTBHGiUXIWiw,SI NO ES CONTIGO - REMIX,6ilRhpB01gqO1lI9OtGmGj,1Yj5Xey7kTwvZla8sqdsdE,76,https://i.scdn.co/image/ab67616d0000b27388de33f3f987f89355d6996a,,,1,254500,2024-10-26 14:18:47.104459,
2DFi8rwHcVkTTgu7PULhtI,My Type,3FkPbizteyMJfT2tLyvnkE,1dWEYMPtNmvSVaDNLgB6NV,66,https://i.scdn.co/image/ab67616d0000b2734c8d86fcf617d28a7c55818b,,,1,206393,2024-10-26 14:18:47.104459,
4MXE6VCvTsQitHWrAxj7Kg,Maple Syrup,3TSMSh5dai7WEnEGOoMXBZ,6p2HnfM955TI1bX34dkLnI,68,https://i.scdn.co/image/ab67616d0000b2738386795a636d72e74c958590,,,1,243529,2024-10-26 14:18:47.104459,
5Z0UnEtpLDQyYlWwgi8m9C,Too Sweet,3P4SQqMMgjqfqVxgLwtYRk,2FXC3k01G6Gw61bmprjgqS,74,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241,,,1,251424,2024-10-26 14:18:47.104459,
2xOxJOUCQRc4nMIwwHAKI7,If I Could Find You (Eternity),5dsTu76YBUMKIvgjrswqpF,6ahs4UAnYtpgTHHdiojFHt,45,https://i.scdn.co/image/ab67616d0000b2731a36493cdc3087836874421d,,,1,180848,2024-10-26 14:18:47.104459,
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,5HIWDdg3g9CTOtnevKDl1z,0PCCGZ0wGLizHt2KZ7hhA2,85,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738,,,1,142514,2024-10-26 14:18:47.104459,
1LPGwuFgIzbJoShfDdw7MY,Youth,6qb9MDR0lfsN9a2pw77uJy,4yvcSjfu4PC0CYQyLy4wSq,67,https://i.scdn.co/image/ab67616d0000b273ec3d15eab5bd77027abc4b23,,,1,230693,2024-10-26 14:18:47.104459,
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,17l7MIu0Jh0tdgK7or9ovw,1KP6TWI40m7p3QBTU6u2xo,76,https://i.scdn.co/image/ab67616d0000b273cc2cf912462d8ae4ef856434,,,1,218106,2024-10-26 14:18:47.104459,
7f0vVL3xi4i78Rv5Ptn2s1,Algorithm,5OZgDtx180ZZPMpm36J2zC,12Chz98pHFMPJEknJQMWvI,44,https://i.scdn.co/image/ab67616d0000b2734cb163c1d111f77307c842b6,,,1,245960,2024-10-26 14:18:47.104459,
74fpNVAJrKGQuqHETi4WSt,Tennis Court,0rmhjUgoVa17LZuS8xWQ3v,163tK9Wjr9P9DmM0AVK7lm,64,https://i.scdn.co/image/ab67616d0000b273187331e276c898d39764cc98,,,1,198907,2024-10-26 14:18:47.104459,
28IEbk5a7twNTbUEvWslUb,Paralyzer,2pCfqddO9tLKRz3wzSNGsZ,0niJkG4tKkne3zwr7I8n9n,74,https://i.scdn.co/image/ab67616d0000b273e9c3c16b480e1c5a84d7b188,,,1,208106,2024-10-26 14:18:47.104459,
6ic8OlLUNEATToEFU3xmaH,Gimme More,1ePkYcH5ZQCb1b4tQeiEDj,26dSoYclwsYLMAKD3tpOr4,80,https://i.scdn.co/image/ab67616d0000b273ca10fae7d292c52f7e8b11ca,,,1,251240,2024-10-26 14:18:47.104459,
56sk7jBpZV0CD31G9hEU3b,Animal I Have Become,4ZDwEvXIKxWdwhAQK8ndBU,2xiIXseIJcq3nG7C8fHeBj,77,https://i.scdn.co/image/ab67616d0000b2739dcf31d6b5eb82fa24de783a,,,1,231400,2024-10-26 14:18:47.104459,
1NKUaH2zobKBC8LIcUH0p0,Passoa,1QdorKXV1OSPA0oDaMdYQD,6nVcHLIgY5pE2YCl8ubca1,78,https://i.scdn.co/image/ab67616d0000b273a6336772f71447521b2f2b7d,,,1,309280,2024-10-26 14:18:47.104459,
2K7xn816oNHJZ0aVqdQsha,Softcore,0ODLCdHBFVvKwJGeSfd1jy,77SW9BnxLY8rJ0RciFqkHh,84,https://i.scdn.co/image/ab67616d0000b2739b6ac98a52f62d5cb473da40,,,1,206280,2024-10-26 14:18:47.104459,
7AYEHXXUs2i4JoDp3mgP8I,Now That You're Gone,7hUXTSJ66iobSF352n2GT8,4wo1267SJuUfHgasdlfNfc,35,https://i.scdn.co/image/ab67616d0000b273f676c37b3abf60d641eb97de,,,1,240985,2024-10-26 14:18:47.104459,
20vZII9Yu52czI9Fk4p39r,Exo-Politics,0lw68yx3MhKflWFqCsGkIs,12Chz98pHFMPJEknJQMWvI,49,https://i.scdn.co/image/ab67616d0000b27328933b808bfb4cbbd0385400,,,1,233266,2024-10-26 14:18:47.104459,
3SFXsFpeGmBTtQvKiwYMDA,Pretty Fly (For A White Guy),2RNTBrSO8U8XjjEj9RVvZ5,5LfGQac0EIXyAN8aUwmNAQ,76,https://i.scdn.co/image/ab67616d0000b273cbd2ee7dff77bfb2b5f0af52,,,1,188666,2024-10-26 14:18:47.104459,
1N7ttyvcX1l3vX2EBXTThI,Mencionado Escondido,4DZvrR6g4mbw4Odm8i3ejJ,2XiRzKNgd9WlcWvTQv3A1x,44,https://i.scdn.co/image/ab67616d0000b2732adae4375b322264145b31f4,,,1,164597,2024-10-26 14:18:47.104459,
1R4g4jxHARgfesI2g9H59g,Arriadin por Tu - Ao Vivo,22bVPTAJLywADdmwbyA60a,5K8Rmjmf4RZFffz94EmBRt,75,https://i.scdn.co/image/ab67616d0000b27310f6aa03e8352b925ee92805,,,1,161798,2024-10-26 14:18:47.104459,
6AkH5FrS2GJjrdtXY5dk1G,A Noite (La Notte) - Ao Vivo,0peEFoGUwh1BglwPnlnAJy,7MiDcPa6UiV3In7lIM71IN,79,https://i.scdn.co/image/ab67616d0000b2732c0fac49fb4ec2f84bf6f428,,,1,201557,2024-10-26 14:18:47.104459,
6unndO70DvZfnXYcYQMyQJ,Never Felt So Alone,5kGUy2eONqGocT26fvKo9v,2feDdbD5araYcm6JhFHHw7,69,https://i.scdn.co/image/ab67616d0000b2731df535f5089e544a3cc86069,,,1,160166,2024-10-26 14:18:47.104459,
7M6KOBCfPzWqbkiaXnm7bd,Too Close,0Vcu9I1RkUF1VYSVeYwLhR,6rniTPs9zN26kYnkPdFl1U,64,https://i.scdn.co/image/ab67616d0000b273912b00ae82d10a2a4cdc084e,,,1,170575,2024-10-26 14:18:47.104459,
3MjrueDQKVr6xDDseZwhEd,Figure It Out,0BFzNaeaNv4mahOzwZFGHK,2S5hlvw4CMtMGswFtfdK15,63,https://i.scdn.co/image/ab67616d0000b2738c23906cd30a0564bcebb5e5,,,1,183602,2024-10-26 14:18:47.104459,
5iu3vj88qin4ablWHrezLG,Desmantelo e Fuzuê,1bkqeHcr6bQf6fK0hAdynC,4DGPK44xtNPRNQSH2Bg73a,72,https://i.scdn.co/image/ab67616d0000b2739900df4b33d2c90c48e3a23a,,,1,156923,2024-10-26 14:18:47.104459,
5lN1EH25gdiqT1SFALMAq1,Gold on the Ceiling,5DLhV9yOvZ7IxVmljMXtNm,7mnBLXK823vNxN3UWB7Gfz,71,https://i.scdn.co/image/ab67616d0000b2736a21b97de47168df4f0c1993,,,1,224333,2024-10-26 14:18:47.104459,
0dMYPDqcI4ca4cjqlmp9mE,The Dark Side,5OZgDtx180ZZPMpm36J2zC,12Chz98pHFMPJEknJQMWvI,52,https://i.scdn.co/image/ab67616d0000b2734cb163c1d111f77307c842b6,,,1,227213,2024-10-26 14:18:47.104459,
0wzRcekWyVCSyPtlPOeJau,Go With The Flow,4w3NeXtywU398NYW4903rY,4pejUc4iciQfgdX6OKulQn,66,https://i.scdn.co/image/ab67616d0000b2739eec33b045d88f87b9b06e67,,,1,187146,2024-10-26 14:18:47.104459,
4wzt5Rrk3W98pHXAqutuJw,Talk,4E7bV0pzG0LciBSWTszra6,4gzpq5DPGxSnKTe4SA8HAU,64,https://i.scdn.co/image/ab67616d0000b2734e0362c225863f6ae2432651,,,1,311291,2024-10-26 14:18:47.104459,
5HPj0yTUFEFNia8SWgjq46,Open Your Eyes,3k7bXPw2u0C0SBKPMsgMS3,3rIZMv9rysU7JkLzEaC5Jp,62,https://i.scdn.co/image/ab67616d0000b2735da2756220da9b6f17924f8f,,,1,341280,2024-10-26 14:18:47.104459,
0pjCkLjbgSLn5c0Ilwuv8z,The Longest Wave,43otFXrY0bgaq5fB3GrZj6,0L8ExT028jH3ddEcZwqJJ5,56,https://i.scdn.co/image/ab67616d0000b27358406b3f1ac3ceaff7a64fef,,,1,211520,2024-10-26 14:18:47.104459,
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,1FZKIm3JVDCxTchXDo5jOV,6KImCVD70vtIoJWnq6nGn3,81,https://i.scdn.co/image/ab67616d0000b2736c619c39c853f8b1d67b7859,,,1,340706,2024-10-26 14:18:47.104459,
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,30Perjew8HyGkdSmqguYyg,0L8ExT028jH3ddEcZwqJJ5,80,https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70,,,1,264306,2024-10-26 14:18:47.104459,
6GyFP1nfCDB8lbD2bG0Hq9,Midnight City,6EB14IXV5oyOiItGBv7mtG,63MQldklfxkjYDoUE4Tppz,77,https://i.scdn.co/image/ab67616d0000b273b3591763154a27326b3f431a,,,1,243960,2024-10-26 14:18:47.104459,
7f9I5WdyXm5q1XqnSYgQZb,Brianstorm,1XkGORuUX2QGOEIL4EbJKm,7Ln80lUS6He07XvHI8qqHH,66,https://i.scdn.co/image/ab67616d0000b273b1f8da74f225fa1225cdface,,,1,172866,2024-10-26 14:18:47.104459,
01v7kv0RTVaX4Vs8GcOGOP,This Is War,5nI4Eo1vWUWXzeT4WrzTGL,0RqtSIYZmd4fiBKVFqyIqD,65,https://i.scdn.co/image/ab67616d0000b273dc71afe98ba69bee55dddf4e,,,1,326983,2024-10-26 14:18:47.104459,
70wYA8oYHoMzhRRkARoMhU,When You Were Young,4o3RJndRhHxkieQzQGhmbw,0C0XlULifJtAgn6ZNCW2eu,75,https://i.scdn.co/image/ab67616d0000b2734f87f14089217e3f70a5f39e,,,1,220426,2024-10-26 14:18:47.104459,
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,7Kmmw7Z5D2UD5MVwdm10sT,7gP3bB2nilZXLfPHJhMdvc,84,https://i.scdn.co/image/ab67616d0000b273121d5f92cf90576907dfb1e5,,,1,239600,2024-10-26 14:18:47.104459,
2rAMEH9r80J7vGtT2ZVuwn,Synthetica,2xbkLrXys1oVlp5fgTgwSJ,1rCIEwPp5OnXW0ornlSsRl,45,https://i.scdn.co/image/ab67616d0000b273d8164c97d4a8e537a5d13db2,,,1,234693,2024-10-26 14:18:47.104459,
4scqfHWE0J9dgdbjqstjS3,Kill Or Be Killed,5qK8S5JRF8au6adIVtBsmk,12Chz98pHFMPJEknJQMWvI,50,https://i.scdn.co/image/ab67616d0000b27342c90d53e8c596285e8f59ff,,,1,299060,2024-10-26 14:18:47.104459,
51K1IJUjukRNYOqTqo596Z,4 Enganados,09zcQhcgqwXwTaZUmWXNQt,0CdnnCbbKD4oIzBmxi2o7r,76,https://i.scdn.co/image/ab67616d0000b2736240315a1a95e73e6467ad3c,,,1,170009,2024-10-26 14:18:47.104459,
